cellid,time,type,Layer
4522,817.5,inh,0
5272,818.1,inh,0
4612,819.9,inh,0
5252,820.2,inh,0
4932,820.6,inh,0
4492,821.0,inh,0
5012,821.0,inh,0
5082,821.4,inh,0
4812,821.6,inh,0
4512,821.9,inh,0
4292,822.0,inh,0
5142,822.0,inh,0
4252,822.1,inh,0
4672,822.4,inh,0
5002,822.4,inh,0
4272,822.6,inh,0
4702,822.6,inh,0
5172,834.2,inh,0
4162,834.5,inh,0
5242,834.5,inh,0
4882,835.0,inh,0
4412,835.1,inh,0
4692,835.5,inh,0
4142,835.6,inh,0
4842,835.9,inh,0
4372,838.2,inh,0
4962,838.4,inh,0
5202,840.5,inh,0
5272,844.1,inh,0
4492,845.7,inh,0
4812,845.7,inh,0
5012,845.8,inh,0
4662,846.8,inh,0
4672,847.3,inh,0
4452,848.7,inh,0
5182,852.5,inh,0
4592,853.0,inh,0
4262,855.4,inh,0
5012,858.0,inh,0
4842,858.5,inh,0
4782,858.8,inh,0
5262,859.2,inh,0
5132,859.7,inh,0
5282,860.0,inh,0
4982,863.9,inh,0
4282,864.3,inh,0
4272,864.9,inh,0
4412,865.3,inh,0
4312,867.2,inh,0
4962,868.6,inh,0
5192,869.3,inh,0
4782,869.6,inh,0
5272,870.1,inh,0
4372,870.5,inh,0
4542,870.6,inh,0
4592,870.8,inh,0
4632,870.9,inh,0
4272,871.0,inh,0
4192,871.9,inh,0
5172,874.2,inh,0
4212,875.6,inh,0
4522,876.5,inh,0
5132,876.7,inh,0
4812,880.6,inh,0
4492,881.6,inh,0
4852,882.2,inh,0
4252,882.4,inh,0
5292,882.4,inh,0
5042,882.5,inh,0
4272,882.7,inh,0
5202,882.9,inh,0
5272,882.9,inh,0
5012,885.3,inh,0
5132,887.7,inh,0
5252,887.7,inh,0
4452,892.2,inh,0
4612,892.4,inh,0
4142,893.5,inh,0
4512,893.6,inh,0
4982,893.8,inh,0
5142,894.7,inh,0
5302,894.8,inh,0
4282,895.0,inh,0
5072,895.3,inh,0
4492,895.8,inh,0
4832,896.0,inh,0
4772,896.1,inh,0
5242,896.7,inh,0
5132,898.0,inh,0
4242,907.3,inh,0
4762,908.7,inh,0
4842,910.3,inh,0
5132,910.4,inh,0
4512,910.8,inh,0
4142,915.2,inh,0
4352,915.8,inh,0
4222,917.3,inh,0
5102,918.4,inh,0
4652,919.3,inh,0
4612,919.7,inh,0
4492,920.5,inh,0
5012,921.0,inh,0
5272,921.3,inh,0
4962,921.9,inh,0
4662,922.1,inh,0
5072,922.2,inh,0
5132,923.3,inh,0
4322,924.2,inh,0
4852,924.2,inh,0
4712,925.4,inh,0
5182,925.4,inh,0
4192,928.4,inh,0
4832,930.3,inh,0
5292,930.7,inh,0
4512,931.4,inh,0
4542,931.4,inh,0
4262,932.1,inh,0
4282,932.1,inh,0
4662,932.1,inh,0
5042,932.9,inh,0
5192,933.5,inh,0
4612,934.8,inh,0
5082,935.8,inh,0
4212,936.8,inh,0
4142,943.4,inh,0
4272,943.4,inh,0
4372,944.2,inh,0
4592,945.2,inh,0
5132,945.2,inh,0
4662,945.7,inh,0
4652,953.8,inh,0
5112,956.6,inh,0
4892,957.6,inh,0
5052,958.0,inh,0
4812,958.2,inh,0
4982,958.2,inh,0
4632,958.5,inh,0
5142,958.8,inh,0
4452,958.9,inh,0
4252,959.3,inh,0
4722,959.8,inh,0
5282,959.9,inh,0
4512,960.2,inh,0
5132,965.3,inh,0
5022,965.7,inh,0
4412,966.1,inh,0
4612,966.1,inh,0
5272,968.4,inh,0
5012,969.4,inh,0
4542,970.0,inh,0
4662,970.7,inh,0
4492,970.9,inh,0
4882,971.1,inh,0
4142,973.7,inh,0
5082,973.7,inh,0
5122,974.4,inh,0
5192,977.4,inh,0
4582,978.4,inh,0
5252,981.1,inh,0
4612,981.2,inh,0
4962,981.2,inh,0
5022,981.9,inh,0
5272,982.2,inh,0
4492,982.8,inh,0
4272,983.1,inh,0
4892,983.1,inh,0
5132,990.5,inh,0
4982,991.4,inh,0
4142,991.5,inh,0
4952,992.6,inh,0
4612,993.1,inh,0
4372,993.6,inh,0
4582,994.1,inh,0
5192,994.3,inh,0
4242,994.5,inh,0
4812,994.5,inh,0
5122,994.5,inh,0
4152,994.6,inh,0
4772,995.0,inh,0
5042,1006.5,inh,0
4962,1006.6,inh,0
5272,1006.7,inh,0
4572,1007.0,inh,0
5132,1007.0,inh,0
4652,1007.9,inh,0
4282,1008.3,inh,0
4312,1008.4,inh,0
4702,1008.4,inh,0
4852,1008.4,inh,0
4142,1011.3,inh,0
4782,1011.9,inh,0
4192,1019.1,inh,0
4512,1019.2,inh,0
4982,1019.6,inh,0
5182,1019.9,inh,0
5242,1020.0,inh,0
5102,1020.1,inh,0
5272,1020.2,inh,0
4282,1020.3,inh,0
4902,1020.7,inh,0
4462,1022.0,inh,0
4632,1022.1,inh,0
4272,1022.7,inh,0
4582,1022.7,inh,0
4492,1023.5,inh,0
5192,1024.3,inh,0
4542,1025.0,inh,0
4862,1026.4,inh,0
4662,1031.6,inh,0
4712,1032.0,inh,0
4612,1032.4,inh,0
4652,1032.9,inh,0
4252,1033.4,inh,0
4492,1035.8,inh,0
4142,1040.5,inh,0
4812,1041.7,inh,0
4632,1044.4,inh,0
5192,1045.0,inh,0
5292,1045.4,inh,0
4582,1046.1,inh,0
4692,1046.1,inh,0
5132,1046.3,inh,0
5042,1052.1,inh,0
4212,1053.2,inh,0
5082,1055.3,inh,0
4782,1056.4,inh,0
4542,1057.4,inh,0
5182,1057.4,inh,0
5272,1057.7,inh,0
4612,1058.0,inh,0
4962,1058.6,inh,0
5292,1059.7,inh,0
5012,1059.8,inh,0
4892,1062.8,inh,0
4152,1065.4,inh,0
4632,1066.8,inh,0
4272,1067.2,inh,0
4142,1067.6,inh,0
4652,1067.9,inh,0
4192,1068.1,inh,0
4242,1069.0,inh,0
5192,1069.3,inh,0
4722,1070.2,inh,0
5132,1070.2,inh,0
4812,1072.6,inh,0
4802,1074.8,inh,0
4692,1079.1,inh,0
5242,1079.5,inh,0
4662,1082.1,inh,0
5042,1082.7,inh,0
4342,1083.2,inh,0
5272,1083.5,inh,0
5132,1084.5,inh,0
4612,1084.6,inh,0
4272,1085.1,inh,0
5012,1085.6,inh,0
4142,1090.0,inh,0
4882,1090.0,inh,0
5212,1090.9,inh,0
4492,1091.9,inh,0
5112,1092.9,inh,0
5192,1093.1,inh,0
4272,1093.4,inh,0
4632,1093.4,inh,0
5272,1095.9,inh,0
4212,1096.4,inh,0
4512,1100.0,inh,0
4142,1103.0,inh,0
5252,1103.3,inh,0
4982,1104.7,inh,0
5132,1104.7,inh,0
5042,1105.7,inh,0
4702,1108.5,inh,0
4632,1113.2,inh,0
5142,1114.9,inh,0
4312,1117.2,inh,0
4622,1117.4,inh,0
5012,1118.2,inh,0
4662,1118.9,inh,0
4612,1119.0,inh,0
4252,1119.3,inh,0
4262,1121.9,inh,0
5272,1125.0,inh,0
4682,1126.6,inh,0
5242,1127.3,inh,0
5182,1127.5,inh,0
4852,1127.9,inh,0
4142,1128.5,inh,0
4492,1128.8,inh,0
5252,1129.4,inh,0
5072,1130.5,inh,0
4372,1130.7,inh,0
4982,1131.2,inh,0
5202,1131.5,inh,0
5262,1131.7,inh,0
4972,1131.8,inh,0
4812,1136.1,inh,0
4832,1137.1,inh,0
4962,1138.4,inh,0
4282,1139.2,inh,0
5132,1145.3,inh,0
4142,1147.6,inh,0
5042,1147.6,inh,0
5012,1148.9,inh,0
4252,1149.9,inh,0
4322,1150.4,inh,0
4612,1150.8,inh,0
5142,1155.2,inh,0
5242,1155.9,inh,0
4762,1156.2,inh,0
5182,1157.8,inh,0
4372,1157.9,inh,0
4212,1158.0,inh,0
4492,1158.6,inh,0
4692,1158.8,inh,0
4582,1159.6,inh,0
4612,1159.9,inh,0
5272,1161.8,inh,0
4632,1162.4,inh,0
4962,1165.3,inh,0
5122,1165.9,inh,0
4512,1168.1,inh,0
4522,1168.1,inh,0
5022,1168.8,inh,0
4492,1169.5,inh,0
4722,1170.1,inh,0
5132,1170.2,inh,0
4142,1176.1,inh,0
4982,1177.1,inh,0
4662,1179.1,inh,0
5192,1179.4,inh,0
4192,1179.5,inh,0
4962,1180.1,inh,0
5012,1181.3,inh,0
5242,1181.4,inh,0
5272,1182.0,inh,0
4372,1185.1,inh,0
5142,1186.7,inh,0
4272,1190.0,inh,0
4612,1190.6,inh,0
5122,1191.0,inh,0
4712,1191.9,inh,0
4962,1191.9,inh,0
5132,1193.0,inh,0
5242,1193.2,inh,0
5182,1193.4,inh,0
4492,1193.8,inh,0
4512,1194.0,inh,0
4452,1194.7,inh,0
4722,1195.9,inh,0
5272,1196.2,inh,0
4612,1202.0,inh,0
5022,1203.0,inh,0
4552,1204.5,inh,0
4522,1205.2,inh,0
4492,1205.4,inh,0
4582,1205.6,inh,0
4882,1205.6,inh,0
4672,1206.5,inh,0
4462,1206.9,inh,0
5172,1212.5,inh,0
5272,1212.8,inh,0
5012,1216.2,inh,0
4372,1216.3,inh,0
4782,1217.1,inh,0
4262,1217.3,inh,0
4632,1220.2,inh,0
4452,1220.3,inh,0
4442,1220.9,inh,0
4352,1224.2,inh,0
4282,1225.5,inh,0
5012,1226.3,inh,0
4712,1228.9,inh,0
5302,1229.8,inh,0
4372,1230.3,inh,0
4512,1230.5,inh,0
4742,1230.6,inh,0
5132,1230.8,inh,0
4312,1231.5,inh,0
4832,1231.5,inh,0
4582,1232.1,inh,0
4612,1237.9,inh,0
4492,1238.9,inh,0
4982,1239.5,inh,0
5072,1239.7,inh,0
4272,1241.2,inh,0
4262,1241.7,inh,0
4692,1247.3,inh,0
4712,1252.3,inh,0
4192,1252.8,inh,0
5012,1253.3,inh,0
4282,1254.5,inh,0
4982,1254.5,inh,0
4512,1255.5,inh,0
4412,1255.8,inh,0
4582,1256.1,inh,0
4352,1256.8,inh,0
5122,1257.2,inh,0
4292,1258.7,inh,0
5202,1260.3,inh,0
5132,1261.0,inh,0
4962,1263.6,inh,0
4612,1264.3,inh,0
4462,1265.1,inh,0
5192,1265.3,inh,0
4812,1265.6,inh,0
4852,1266.3,inh,0
4632,1267.3,inh,0
5022,1268.0,inh,0
5292,1269.5,inh,0
5122,1276.5,inh,0
4662,1277.4,inh,0
5012,1277.8,inh,0
5182,1277.9,inh,0
4962,1278.1,inh,0
4512,1279.3,inh,0
5272,1279.5,inh,0
4652,1279.6,inh,0
5132,1280.6,inh,0
4312,1281.9,inh,0
4212,1282.1,inh,0
4142,1283.5,inh,0
4592,1283.9,inh,0
5082,1285.6,inh,0
4492,1287.2,inh,0
4882,1287.8,inh,0
4982,1288.7,inh,0
4512,1289.3,inh,0
5012,1290.5,inh,0
4652,1290.7,inh,0
4272,1291.2,inh,0
4962,1291.8,inh,0
4812,1292.0,inh,0
4512,1301.6,inh,0
5012,1301.7,inh,0
5242,1302.4,inh,0
4282,1302.5,inh,0
4192,1305.1,inh,0
4582,1306.0,inh,0
4312,1307.8,inh,0
4832,1309.3,inh,0
4962,1309.8,inh,0
4982,1309.9,inh,0
4182,1310.0,inh,0
5112,1311.9,inh,0
4612,1312.1,inh,0
5202,1312.1,inh,0
4412,1312.4,inh,0
5232,1312.9,inh,0
5072,1313.3,inh,0
4212,1314.1,inh,0
4252,1314.1,inh,0
5192,1315.8,inh,0
4802,1320.7,inh,0
4882,1321.8,inh,0
4782,1322.0,inh,0
4142,1322.4,inh,0
5242,1323.9,inh,0
4212,1325.4,inh,0
4282,1326.9,inh,0
5042,1328.8,inh,0
4272,1329.4,inh,0
4592,1329.5,inh,0
5132,1332.4,inh,0
5272,1333.5,inh,0
4982,1335.0,inh,0
4492,1335.4,inh,0
4612,1335.4,inh,0
4632,1335.5,inh,0
4942,1335.5,inh,0
4142,1335.8,inh,0
4662,1335.8,inh,0
4772,1335.9,inh,0
4402,1338.3,inh,0
4582,1338.5,inh,0
4332,1338.9,inh,0
4962,1344.4,inh,0
4512,1349.2,inh,0
4312,1349.3,inh,0
4612,1352.8,inh,0
4852,1355.7,inh,0
4842,1359.2,inh,0
4222,1359.4,inh,0
5182,1359.5,inh,0
4492,1359.7,inh,0
4692,1359.7,inh,0
5202,1359.9,inh,0
4282,1360.3,inh,0
4372,1361.0,inh,0
5042,1361.2,inh,0
5102,1361.2,inh,0
4322,1361.7,inh,0
4142,1361.9,inh,0
5242,1362.3,inh,0
5192,1366.0,inh,0
4962,1368.8,inh,0
4182,1370.1,inh,0
5082,1371.8,inh,0
4262,1372.6,inh,0
4612,1373.2,inh,0
4272,1373.7,inh,0
4522,1373.7,inh,0
5252,1374.3,inh,0
4512,1374.5,inh,0
4642,1378.0,inh,0
5292,1380.4,inh,0
4442,1381.6,inh,0
4882,1381.7,inh,0
4312,1381.8,inh,0
5192,1382.1,inh,0
5262,1382.4,inh,0
4252,1382.9,inh,0
4652,1383.4,inh,0
4142,1383.9,inh,0
4812,1384.2,inh,0
5272,1384.7,inh,0
4322,1393.9,inh,0
4962,1394.6,inh,0
5252,1394.7,inh,0
4612,1395.0,inh,0
4512,1395.1,inh,0
4662,1395.2,inh,0
4852,1395.3,inh,0
4252,1395.5,inh,0
5132,1395.5,inh,0
5142,1395.7,inh,0
4982,1396.6,inh,0
5042,1396.7,inh,0
4382,1396.8,inh,0
5272,1397.0,inh,0
4492,1398.0,inh,0
4142,1400.2,inh,0
4542,1406.0,inh,0
5242,1406.2,inh,0
4402,1406.3,inh,0
4372,1406.7,inh,0
4642,1406.8,inh,0
4252,1407.8,inh,0
4492,1407.8,inh,0
4582,1408.6,inh,0
4422,1408.9,inh,0
5052,1409.0,inh,0
5102,1409.0,inh,0
5112,1409.4,inh,0
4812,1414.9,inh,0
4192,1418.2,inh,0
4962,1418.4,inh,0
4982,1418.6,inh,0
4452,1418.8,inh,0
5012,1419.0,inh,0
4612,1419.1,inh,0
5072,1420.8,inh,0
5272,1427.8,inh,0
4832,1428.9,inh,0
5202,1429.0,inh,0
5012,1429.2,inh,0
4422,1430.7,inh,0
4322,1434.6,inh,0
5132,1435.2,inh,0
5192,1435.7,inh,0
4282,1438.2,inh,0
4982,1441.2,inh,0
4622,1441.5,inh,0
5272,1443.2,inh,0
5242,1443.3,inh,0
4962,1445.7,inh,0
4852,1448.1,inh,0
4512,1449.9,inh,0
4592,1451.0,inh,0
4712,1451.5,inh,0
4642,1451.6,inh,0
4702,1452.3,inh,0
4612,1452.5,inh,0
4272,1452.7,inh,0
4792,1452.9,inh,0
4492,1453.6,inh,0
5152,1453.7,inh,0
4242,1453.8,inh,0
5172,1454.1,inh,0
5142,1454.4,inh,0
4572,1454.5,inh,0
4312,1454.6,inh,0
4652,1455.2,inh,0
4662,1455.2,inh,0
4692,1456.2,inh,0
5012,1461.4,inh,0
4192,1463.1,inh,0
4252,1463.7,inh,0
4292,1463.7,inh,0
4812,1463.7,inh,0
4832,1464.0,inh,0
4262,1464.2,inh,0
4282,1464.2,inh,0
4322,1464.2,inh,0
4372,1465.9,inh,0
4452,1467.2,inh,0
5022,1470.6,inh,0
4142,1470.8,inh,0
4522,1473.7,inh,0
4982,1476.4,inh,0
4602,1476.7,inh,0
4612,1477.4,inh,0
5272,1478.5,inh,0
4662,1478.9,inh,0
5292,1479.0,inh,0
5252,1479.9,inh,0
4492,1483.3,inh,0
5182,1484.1,inh,0
4482,1487.6,inh,0
5012,1487.8,inh,0
4142,1488.0,inh,0
5192,1489.1,inh,0
4582,1490.0,inh,0
5102,1490.2,inh,0
5272,1490.7,inh,0
4852,1495.8,inh,0
4382,1496.8,inh,0
4272,1496.9,inh,0
5292,1497.3,inh,0
4982,1497.5,inh,0
4962,1498.3,inh,0
4402,1498.5,inh,0
4612,1499.2,inh,0
4772,1499.4,inh,0
4442,1499.5,inh,0
4842,1499.8,inh,0
4683,11.8,inh,0
4923,14.0,inh,0
5273,14.2,inh,0
4163,14.4,inh,0
5253,14.4,inh,0
5153,14.5,inh,0
5043,15.7,inh,0
4833,16.4,inh,0
5083,17.7,inh,0
4673,18.3,inh,0
4203,24.5,inh,0
4963,29.1,inh,0
4713,31.0,inh,0
4363,32.8,inh,0
4223,32.9,inh,0
4183,35.9,inh,0
4263,41.5,inh,0
5273,46.5,inh,0
4703,51.9,inh,0
4393,53.4,inh,0
4723,57.6,inh,0
5233,61.0,inh,0
5053,62.7,inh,0
4303,63.4,inh,0
4223,63.5,inh,0
4523,64.1,inh,0
4163,64.2,inh,0
4853,64.4,inh,0
4203,65.7,inh,0
5103,71.7,inh,0
4173,78.6,inh,0
4463,79.2,inh,0
5073,84.7,inh,0
4563,91.1,inh,0
4913,93.9,inh,0
4833,97.8,inh,0
4313,102.1,inh,0
4153,103.2,inh,0
4433,116.8,inh,0
4203,117.2,inh,0
4993,118.0,inh,0
5153,119.4,inh,0
5123,121.7,inh,0
4603,123.1,inh,0
4153,123.8,inh,0
4863,124.6,inh,0
4843,127.0,inh,0
4183,127.5,inh,0
4493,129.4,inh,0
4593,133.3,inh,0
4723,133.3,inh,0
4893,139.7,inh,0
5103,147.1,inh,0
4973,147.3,inh,0
4623,152.7,inh,0
4593,158.7,inh,0
4853,159.0,inh,0
4213,159.9,inh,0
4223,161.0,inh,0
5163,167.4,inh,0
5263,168.9,inh,0
4883,175.7,inh,0
4753,176.6,inh,0
4253,178.4,inh,0
4893,182.9,inh,0
4183,184.4,inh,0
4393,186.5,inh,0
5253,189.0,inh,0
4673,189.8,inh,0
4243,192.5,inh,0
5183,193.0,inh,0
5233,194.4,inh,0
4613,198.1,inh,0
4853,204.2,inh,0
4223,207.4,inh,0
4373,208.9,inh,0
5283,210.5,inh,0
5153,210.9,inh,0
4353,213.1,inh,0
5203,216.6,inh,0
5003,218.6,inh,0
4603,219.4,inh,0
4883,219.7,inh,0
4173,223.4,inh,0
4923,224.0,inh,0
5243,224.1,inh,0
4693,224.4,inh,0
5123,225.0,inh,0
4683,236.7,inh,0
4343,239.0,inh,0
4243,245.9,inh,0
4663,246.2,inh,0
5093,249.0,inh,0
4453,249.4,inh,0
4733,251.9,inh,0
4493,254.2,inh,0
4263,256.5,inh,0
5273,260.2,inh,0
4713,262.2,inh,0
5163,266.3,inh,0
5043,266.6,inh,0
4883,266.7,inh,0
4223,269.8,inh,0
4593,271.2,inh,0
4913,272.1,inh,0
5053,272.6,inh,0
4343,282.0,inh,0
4283,285.7,inh,0
4843,286.4,inh,0
4793,289.0,inh,0
5273,291.9,inh,0
5073,293.5,inh,0
5143,293.9,inh,0
4223,294.6,inh,0
4303,296.0,inh,0
4183,297.7,inh,0
5083,298.1,inh,0
5233,298.5,inh,0
5163,299.9,inh,0
5123,301.2,inh,0
4923,307.3,inh,0
4363,309.1,inh,0
4893,311.7,inh,0
4833,312.5,inh,0
4463,315.1,inh,0
4163,319.2,inh,0
5163,321.0,inh,0
4523,321.3,inh,0
4723,326.1,inh,0
4343,329.5,inh,0
4183,331.1,inh,0
5213,335.2,inh,0
4203,336.2,inh,0
5083,338.2,inh,0
5133,344.1,inh,0
4953,373.8,inh,0
4973,374.0,inh,0
5113,374.9,inh,0
5173,378.9,inh,0
4893,382.2,inh,0
4503,382.7,inh,0
4623,382.8,inh,0
4933,383.2,inh,0
4563,388.8,inh,0
4243,389.1,inh,0
4923,389.7,inh,0
4223,393.7,inh,0
4203,393.9,inh,0
4393,395.1,inh,0
4413,396.9,inh,0
5243,397.0,inh,0
4593,399.3,inh,0
4493,399.4,inh,0
4263,401.2,inh,0
4753,402.3,inh,0
4343,408.9,inh,0
4303,412.8,inh,0
4623,417.2,inh,0
5233,421.1,inh,0
4233,427.8,inh,0
4453,431.9,inh,0
5213,432.5,inh,0
4863,433.5,inh,0
4433,434.8,inh,0
4243,440.7,inh,0
4733,441.0,inh,0
4203,441.2,inh,0
4223,441.2,inh,0
4493,445.8,inh,0
4663,452.3,inh,0
4713,452.8,inh,0
5173,453.8,inh,0
4513,454.1,inh,0
4393,454.6,inh,0
5063,458.3,inh,0
5163,459.5,inh,0
4183,459.8,inh,0
5233,466.1,inh,0
5153,466.6,inh,0
4503,467.1,inh,0
4483,468.8,inh,0
4973,468.8,inh,0
5273,470.5,inh,0
4213,470.6,inh,0
4773,477.6,inh,0
4833,479.0,inh,0
4433,479.2,inh,0
4673,480.5,inh,0
4603,482.4,inh,0
4613,485.4,inh,0
4183,489.3,inh,0
4243,490.3,inh,0
4973,490.8,inh,0
4963,493.0,inh,0
5123,498.4,inh,0
4223,498.7,inh,0
4753,506.8,inh,0
5003,506.8,inh,0
4843,507.5,inh,0
4433,507.6,inh,0
4303,507.8,inh,0
4423,507.8,inh,0
4183,507.9,inh,0
4203,507.9,inh,0
4703,507.9,inh,0
4143,508.0,inh,0
4243,508.1,inh,0
4883,508.1,inh,0
4363,508.2,inh,0
5263,508.2,inh,0
4163,508.3,inh,0
4173,508.3,inh,0
4443,508.3,inh,0
4673,508.3,inh,0
5163,508.3,inh,0
4343,508.4,inh,0
4943,508.4,inh,0
4393,508.5,inh,0
4523,510.4,inh,0
5123,510.9,inh,0
4573,511.0,inh,0
4223,511.2,inh,0
5273,513.1,inh,0
4493,514.2,inh,0
4363,514.5,inh,0
4673,517.1,inh,0
4613,517.6,inh,0
4863,518.3,inh,0
4393,518.6,inh,0
4313,519.1,inh,0
5123,521.2,inh,0
4433,521.5,inh,0
4373,522.0,inh,0
5113,522.0,inh,0
4253,522.2,inh,0
4753,522.3,inh,0
4173,522.4,inh,0
4453,522.9,inh,0
4833,522.9,inh,0
4713,523.6,inh,0
4503,527.2,inh,0
4223,533.1,inh,0
4383,533.1,inh,0
4443,533.2,inh,0
4203,533.7,inh,0
5113,533.7,inh,0
4393,533.8,inh,0
4323,534.2,inh,0
5183,534.2,inh,0
5273,534.2,inh,0
4593,534.3,inh,0
4673,534.7,inh,0
5053,534.7,inh,0
4253,534.8,inh,0
4973,534.8,inh,0
4843,534.9,inh,0
4643,535.0,inh,0
4923,535.0,inh,0
4343,535.2,inh,0
4243,535.4,inh,0
4183,535.7,inh,0
4713,536.1,inh,0
4693,537.0,inh,0
4303,542.7,inh,0
5033,543.3,inh,0
4363,543.9,inh,0
4463,545.6,inh,0
4973,546.5,inh,0
5233,546.5,inh,0
4373,546.9,inh,0
4283,548.1,inh,0
4483,548.3,inh,0
4613,548.3,inh,0
5273,548.3,inh,0
4393,548.5,inh,0
4423,549.7,inh,0
4223,549.8,inh,0
4923,550.0,inh,0
5153,550.2,inh,0
5163,550.3,inh,0
4163,550.7,inh,0
4383,558.5,inh,0
4203,559.9,inh,0
4223,561.3,inh,0
4253,562.4,inh,0
5143,562.5,inh,0
4243,562.7,inh,0
4733,562.8,inh,0
4833,563.2,inh,0
5123,563.4,inh,0
4703,563.8,inh,0
4303,564.4,inh,0
5083,564.6,inh,0
4943,565.3,inh,0
4363,565.4,inh,0
5273,566.1,inh,0
4593,570.6,inh,0
4343,571.2,inh,0
4433,571.2,inh,0
5163,571.9,inh,0
4253,573.6,inh,0
5113,573.6,inh,0
5143,575.0,inh,0
5003,575.1,inh,0
4153,576.2,inh,0
4223,576.2,inh,0
4203,577.2,inh,0
4753,579.8,inh,0
5263,580.6,inh,0
4973,581.1,inh,0
5123,585.3,inh,0
4243,587.9,inh,0
4893,588.3,inh,0
5143,588.5,inh,0
4863,589.1,inh,0
4343,589.8,inh,0
4693,590.1,inh,0
4683,597.8,inh,0
4203,598.1,inh,0
4613,598.1,inh,0
4213,598.4,inh,0
4973,598.7,inh,0
4253,599.0,inh,0
4493,599.1,inh,0
5133,599.4,inh,0
4673,599.5,inh,0
4223,599.9,inh,0
4373,599.9,inh,0
4593,600.0,inh,0
4393,600.1,inh,0
4483,600.2,inh,0
4343,601.7,inh,0
4433,602.3,inh,0
5163,602.4,inh,0
4183,610.5,inh,0
4713,610.9,inh,0
4463,613.2,inh,0
5113,613.4,inh,0
5233,613.4,inh,0
4223,614.0,inh,0
5203,614.1,inh,0
4903,614.9,inh,0
5083,618.3,inh,0
4753,620.6,inh,0
5143,620.9,inh,0
4543,621.2,inh,0
4593,621.6,inh,0
4173,623.2,inh,0
5163,623.4,inh,0
4713,623.8,inh,0
4933,624.0,inh,0
5263,624.5,inh,0
4153,624.6,inh,0
4393,624.6,inh,0
4243,624.9,inh,0
4253,624.9,inh,0
4223,625.6,inh,0
4493,625.9,inh,0
5123,626.1,inh,0
5213,626.5,inh,0
4893,627.1,inh,0
4973,633.6,inh,0
4343,634.2,inh,0
4263,634.5,inh,0
4303,635.2,inh,0
4163,635.5,inh,0
4323,636.1,inh,0
5233,636.5,inh,0
4393,636.6,inh,0
4523,636.7,inh,0
4733,636.8,inh,0
4433,637.0,inh,0
5253,637.3,inh,0
4693,637.5,inh,0
4383,637.6,inh,0
4253,638.9,inh,0
4623,639.4,inh,0
5053,644.0,inh,0
4243,644.6,inh,0
4753,645.3,inh,0
4943,647.1,inh,0
4663,647.4,inh,0
4973,647.4,inh,0
5153,648.4,inh,0
4223,648.6,inh,0
4253,648.7,inh,0
4593,648.7,inh,0
5163,648.8,inh,0
4183,649.4,inh,0
5073,649.5,inh,0
4163,649.8,inh,0
5133,650.2,inh,0
4563,650.4,inh,0
4923,650.6,inh,0
4863,650.9,inh,0
5283,651.0,inh,0
4463,651.2,inh,0
4543,651.5,inh,0
4673,651.6,inh,0
4393,652.0,inh,0
4363,652.4,inh,0
5273,653.5,inh,0
4153,656.0,inh,0
5113,658.0,inh,0
4373,658.4,inh,0
5083,659.6,inh,0
5123,660.4,inh,0
4973,662.1,inh,0
4303,662.4,inh,0
4413,662.5,inh,0
4573,663.2,inh,0
4713,664.3,inh,0
4253,665.0,inh,0
4693,667.9,inh,0
4993,670.0,inh,0
5123,672.3,inh,0
4683,672.4,inh,0
5093,672.9,inh,0
4593,673.0,inh,0
4313,673.1,inh,0
4893,673.1,inh,0
4203,673.2,inh,0
4163,673.5,inh,0
4523,673.5,inh,0
4433,673.9,inh,0
4963,673.9,inh,0
4453,674.5,inh,0
4603,674.6,inh,0
4493,674.7,inh,0
4823,674.7,inh,0
4243,677.6,inh,0
4343,680.0,inh,0
4673,681.8,inh,0
4223,683.4,inh,0
4183,683.5,inh,0
4713,683.5,inh,0
4433,683.7,inh,0
5003,683.7,inh,0
5093,683.9,inh,0
5113,684.0,inh,0
4913,684.1,inh,0
4303,684.2,inh,0
4973,684.3,inh,0
5283,685.1,inh,0
4153,686.2,inh,0
4593,686.6,inh,0
4663,686.8,inh,0
4243,692.9,inh,0
5273,694.2,inh,0
4183,694.7,inh,0
4723,696.4,inh,0
5123,696.8,inh,0
4343,697.5,inh,0
4773,699.4,inh,0
4223,699.6,inh,0
4163,705.0,inh,0
4393,705.3,inh,0
4503,707.6,inh,0
4453,707.8,inh,0
5003,708.6,inh,0
4423,709.6,inh,0
4253,710.6,inh,0
4493,711.2,inh,0
4753,711.2,inh,0
4833,711.4,inh,0
4543,712.8,inh,0
4713,717.2,inh,0
5123,717.5,inh,0
5143,717.7,inh,0
4383,718.0,inh,0
4733,718.2,inh,0
5213,718.7,inh,0
4183,719.0,inh,0
4323,719.0,inh,0
5163,719.0,inh,0
4573,720.4,inh,0
4223,721.6,inh,0
4923,721.6,inh,0
5193,721.6,inh,0
4203,721.7,inh,0
4623,722.0,inh,0
4393,722.1,inh,0
4263,722.2,inh,0
4363,723.5,inh,0
4713,723.5,inh,0
4693,724.3,inh,0
5233,724.5,inh,0
5273,724.8,inh,0
4673,725.1,inh,0
4343,729.6,inh,0
5113,730.0,inh,0
4373,733.0,inh,0
4943,734.4,inh,0
4223,734.6,inh,0
4753,734.6,inh,0
4923,734.8,inh,0
4163,735.3,inh,0
4573,735.3,inh,0
4593,735.5,inh,0
5003,735.9,inh,0
5123,736.1,inh,0
4713,736.3,inh,0
